100	42	22	24	97	2
99	42	20	24	116	2
97	44	27	24	90	1
93	46	30	24	141	2
93	39	21	24	98	1
87	35	25	24	88	2
84	55	25	24	99	2
84	61	19	24	98	2
76	34	27	24	91	1
139	36	23	23	154	1
136	36	28	23	113	1
134	38	27	23	125	1
131	55	24	23	122	2
129	48	29	23	106	1
127	44	26	23	112	1
127	40	-999	23	102	1
126	39	24	23	130	2
124	34	21	23	134	1
124	36	25	23	114	1
124	42	-999	23	102	1
122	40	24	23	99	1
120	47	24	23	126	2
118	40	24	23	102	2
117	40	21	23	126	1
116	44	21	23	136	2
114	35	26	23	120	2
112	48	25	23	124	1
108	47	29	23	112	2
105	45	25	23	122	2
105	48	24	23	96	2
105	62	25	23	88	1
103	48	23	23	93	1
102	35	25	23	99	2
102	36	25	23	93	1
101	43	29	23	114	2
101	34	24	23	96	1
100	34	29	23	93	2
98	56	22	23	115	2
98	33	29	23	107	1
97	39	25	23	97	2
95	57	29	23	146	2
94	42	16	23	115	2
94	65	26	23	95	1
94	52	24	23	94	2
91	45	25	23	79	2
90	40	26	23	96	1
143	45	24	22	102	1
140	32	23	22	117	1
132	35	24	22	128	1
130	32	22	22	148	1
130	32	26	22	114	1
127	39	25	22	115	2
127	35	19	22	115	1
126	41	26	22	124	1
126	34	24	22	113	2
125	37	26	22	116	1
125	61	24	22	111	1
124	32	29	22	165	1
120	35	24	22	144	2
120	41	27	22	140	1
120	32	27	22	101	2
118	34	27	22	100	2
117	39	-999	22	103	1
116	33	24	22	107	1
116	49	18	22	106	1
115	39	26	22	141	2
115	32	23	22	130	1
115	32	22	22	123	1
113	36	21	22	146	1
113	35	24	22	112	1
112	44	30	22	100	2
111	37	26	22	162	2
111	45	21	22	110	2
110	51	27	22	115	1
109	34	29	22	141	1
105	35	21	22	98	1
103	46	30	22	115	1
103	73	19	22	94	2
102	33	19	22	148	2
102	33	24	22	116	1
101	42	25	22	95	1
100	42	30	22	149	2
99	43	23	22	128	1
99	39	18	22	107	1
97	35	26	22	168	2
97	45	30	22	94	2
95	33	24	22	127	1
94	34	30	22	95	1
93	36	30	22	89	2
91	33	24	22	94	1
91	42	23	22	89	1
90	49	15	22	93	2
135	38	28	21	109	1
134	38	24	21	157	1
134	37	-999	21	126	1
133	41	23	21	154	2
133	35	24	21	134	1
133	50	26	21	128	2
132	55	25	21	114	1
126	34	28	21	136	1
125	39	-999	21	130	1
123	35	29	21	148	1
123	32	30	21	124	2
123	39	25	21	111	1
123	41	25	21	96	2
122	60	27	21	122	2
122	33	25	21	115	1
121	49	27	21	140	2
120	32	30	21	115	2
119	40	29	21	136	1
119	38	23	21	88	1
118	37	25	21	116	2
118	45	25	21	114	1
118	45	23	21	109	1
117	41	24	21	148	2
116	39	22	21	120	2
116	32	15	21	101	2
115	40	26	21	107	1
114	39	21	21	100	2
114	39	28	21	95	1
114	37	27	21	95	1
113	34	30	21	114	2
113	56	30	21	106	1
112	54	23	21	122	2
112	40	-999	21	116	2
111	38	-999	21	87	1
110	36	23	21	107	1
109	34	23	21	168	1
109	37	27	21	152	1
109	59	23	21	91	1
107	43	28	21	103	2
107	36	24	21	100	1
107	36	26	21	94	2
106	37	24	21	149	2
106	50	23	21	103	1
106	66	26	21	94	1
105	40	24	21	112	2
105	33	26	21	94	1
104	32	30	21	148	2
104	46	20	21	131	2
104	32	30	21	114	1
101	42	24	21	123	2
101	33	29	21	115	2
101	33	26	21	113	2
101	46	24	21	112	1
101	32	26	21	99	1
100	42	21	21	113	2
100	46	27	21	99	2
99	40	27	21	167	2
99	54	25	21	114	2
98	32	24	21	91	2
97	33	22	21	168	1
97	32	25	21	101	1
97	34	22	21	96	2
97	42	26	21	95	2
97	40	30	21	94	1
96	35	24	21	102	2
95	36	22	21	114	2
94	51	30	21	105	2
94	35	30	21	98	2
94	65	20	21	94	2
93	36	23	21	95	1
93	35	27	21	90	1
92	38	25	21	107	2
92	42	20	21	98	2
92	54	27	21	95	2
91	42	21	21	112	1
90	45	24	21	106	1
88	40	29	21	87	2
87	49	24	21	93	2
84	44	-999	21	111	2
77	52	27	21	89	1
150	32	-999	20	132	2
146	36	30	20	118	1
146	43	24	20	116	2
144	41	27	20	184	2
139	39	24	20	113	1
138	42	-999	20	133	1
138	46	15	20	113	1
137	49	28	20	129	2
137	36	25	20	123	2
137	33	28	20	100	1
133	35	29	20	107	2
133	37	28	20	95	1
132	47	-999	20	143	1
132	36	-999	20	121	2
132	51	30	20	117	1
130	35	21	20	165	2
127	33	27	20	138	2
127	32	30	20	96	2
125	41	25	20	170	1
125	40	16	20	105	2
124	44	26	20	118	2
124	39	24	20	108	1
123	35	26	20	148	2
123	33	19	20	98	2
122	58	19	20	114	1
121	37	28	20	161	2
119	35	24	20	145	2
119	39	30	20	113	2
118	36	30	20	99	1
117	34	-999	20	120	2
117	39	25	20	108	2
115	60	21	20	120	1
115	39	30	20	89	2
114	53	22	20	120	1
114	61	23	20	115	1
114	41	-999	20	115	2
113	46	24	20	122	1
113	54	30	20	109	2
113	32	30	20	99	1
111	38	29	20	146	1
111	44	25	20	94	1
110	46	27	20	145	2
109	35	20	20	116	2
109	35	21	20	113	2
109	34	28	20	98	2
108	36	25	20	101	1
107	32	29	20	104	2
106	32	21	20	101	2
104	37	24	20	104	2
104	35	24	20	104	1
103	-999	24	20	110	2
102	49	16	20	144	2
102	39	22	20	105	1
102	53	24	20	99	2
101	47	17	20	106	2
99	34	23	20	95	1
98	53	24	20	97	2
98	43	-999	20	92	2
97	40	19	20	136	2
97	37	-999	20	125	2
97	42	23	20	121	1
97	41	27	20	113	1
97	49	23	20	101	1
96	44	24	20	130	1
96	39	30	20	98	2
96	46	28	20	97	1
95	63	-999	20	145	1
95	33	23	20	92	1
94	36	27	20	96	2
94	40	24	20	94	2
94	33	21	20	93	2
94	48	24	20	84	1
93	40	26	20	183	1
93	46	17	20	130	2
93	35	22	20	111	2
93	38	22	20	98	1
92	35	20	20	92	2
91	36	27	20	132	2
91	34	26	20	88	2
90	35	23	20	124	2
89	40	30	20	95	1
88	45	24	20	88	2
87	41	19	20	97	1
86	38	29	20	91	2
85	57	17	20	95	1
81	48	21	20	81	2
80	45	22	20	78	2
78	44	29	20	168	2
78	41	30	20	141	2
142	69	-999	19	120	1
142	38	30	19	110	1
140	37	22	19	136	2
138	46	20	19	117	1
136	33	23	19	116	1
133	45	20	19	109	2
132	43	21	19	110	2
130	34	29	19	115	1
130	42	29	19	111	1
129	32	26	19	102	1
128	49	-999	19	118	2
127	33	29	19	115	1
127	45	21	19	115	2
125	44	-999	19	143	1
125	32	27	19	135	2
125	47	28	19	129	1
125	35	30	19	98	2
124	35	-999	19	132	2
124	42	26	19	108	1
123	41	29	19	131	1
122	38	22	19	112	1
121	37	26	19	117	2
120	42	25	19	112	1
119	39	22	19	128	1
118	42	-999	19	109	2
118	43	24	19	108	1
118	32	22	19	103	1
117	35	24	19	143	2
117	40	26	19	122	2
115	40	29	19	122	1
115	33	26	19	113	1
115	37	21	19	109	1
113	33	25	19	116	2
113	34	-999	19	112	2
113	45	25	19	110	1
113	38	30	19	109	2
112	34	26	19	118	2
110	36	-999	19	128	2
109	43	23	19	127	1
109	51	17	19	107	1
109	40	24	19	98	1
108	33	-999	19	132	2
108	43	25	19	115	1
108	35	28	19	103	2
108	35	26	19	100	2
108	35	-999	19	95	1
107	33	29	19	101	1
107	57	17	19	87	1
106	44	26	19	115	1
106	42	27	19	114	2
105	56	19	19	130	2
105	34	25	19	98	2
104	49	22	19	121	2
104	44	-999	19	106	1
104	46	20	19	91	1
103	35	25	19	110	1
102	34	24	19	112	1
102	47	21	19	96	1
101	51	22	19	101	2
101	40	27	19	100	1
100	33	30	19	129	2
99	35	25	19	118	2
99	48	18	19	106	1
99	41	-999	19	106	1
99	46	20	19	100	1
99	54	27	19	98	1
99	36	28	19	94	2
99	47	29	19	91	1
99	43	25	19	91	1
98	38	24	19	102	2
97	34	27	19	104	2
97	51	26	19	99	2
97	39	26	19	96	1
96	32	30	19	122	2
96	47	18	19	116	1
96	49	17	19	109	1
96	45	23	19	100	1
96	-999	22	19	97	1
96	50	21	19	89	1
96	54	29	19	84	2
95	35	26	19	95	2
95	55	-999	19	84	1
95	45	26	19	82	2
95	36	28	19	79	2
94	33	25	19	148	2
94	48	30	19	113	2
94	41	27	19	102	1
94	79	15	19	102	1
94	44	21	19	96	2
94	34	23	19	92	2
94	38	29	19	91	2
94	53	23	19	91	2
94	42	20	19	91	2
94	48	26	19	86	2
93	33	29	19	99	2
93	35	30	19	98	2
91	38	22	19	95	2
90	43	23	19	114	2
90	39	29	19	91	1
89	39	28	19	93	1
89	52	30	19	85	1
88	51	30	19	101	1
88	49	23	19	99	2
88	36	23	19	89	2
87	41	21	19	100	2
86	34	21	19	143	1
86	38	18	19	85	2
86	37	29	19	84	1
79	39	-999	19	90	1
79	50	27	19	87	2
77	52	21	19	71	2
74	33	29	19	68	1
57	44	30	19	112	1
-999	40	26	19	-999	2
-999	77	23	19	-999	2
151	38	-999	18	136	2
142	41	-999	18	137	2
136	50	17	18	109	1
136	35	30	18	108	2
133	34	22	18	134	2
133	36	-999	18	113	1
132	39	23	18	110	2
131	33	22	18	96	2
128	35	22	18	110	2
127	37	25	18	126	1
127	43	22	18	111	1
127	-999	27	18	94	1
126	38	-999	18	125	2
125	36	27	18	155	2
124	37	25	18	126	2
124	39	28	18	111	2
124	37	24	18	100	1
123	45	27	18	145	1
123	39	29	18	105	2
123	53	23	18	98	1
122	37	30	18	155	1
122	40	29	18	118	2
122	32	26	18	112	2
121	44	28	18	125	2
121	34	24	18	97	1
119	33	25	18	112	1
119	42	26	18	90	1
118	47	26	18	149	2
118	45	24	18	134	1
118	46	14	18	125	2
118	38	24	18	119	2
118	47	-999	18	102	2
117	38	-999	18	98	1
116	36	25	18	117	1
116	42	21	18	106	1
115	50	24	18	111	2
115	38	30	18	100	1
115	40	-999	18	97	1
115	43	24	18	94	1
113	35	27	18	100	2
113	37	22	18	97	2
113	47	24	18	91	1
112	36	24	18	96	1
111	44	30	18	128	2
111	39	30	18	115	1
110	41	26	18	120	2
110	32	27	18	108	2
110	32	22	18	98	1
109	50	27	18	141	2
109	67	18	18	106	2
109	32	24	18	102	1
108	41	22	18	118	2
107	36	23	18	121	2
107	32	18	18	99	2
106	45	30	18	122	2
106	39	28	18	110	1
106	49	-999	18	100	2
105	41	30	18	93	2
105	75	22	18	91	2
104	47	23	18	120	2
104	45	25	18	108	2
104	48	23	18	103	2
104	41	22	18	99	1
104	32	24	18	91	1
103	36	23	18	120	1
102	39	23	18	165	2
102	37	24	18	110	2
102	41	23	18	97	1
101	52	24	18	113	2
101	35	23	18	94	2
100	39	17	18	118	2
100	43	-999	18	106	2
100	34	-999	18	103	2
100	37	24	18	96	1
99	41	28	18	115	1
99	45	30	18	98	1
99	32	27	18	96	1
99	36	24	18	92	1
99	53	24	18	88	1
99	46	18	18	83	2
98	-999	23	18	105	2
97	49	20	18	117	2
97	34	26	18	116	2
97	36	30	18	109	2
97	36	28	18	106	2
97	36	22	18	99	2
97	45	15	18	94	2
97	33	24	18	92	1
96	45	21	18	122	2
96	42	27	18	110	2
96	42	-999	18	102	1
96	58	24	18	96	2
95	39	22	18	118	1
95	38	30	18	97	2
95	42	25	18	96	1
95	42	24	18	94	2
95	45	19	18	88	1
95	40	28	18	84	2
94	40	24	18	116	2
94	34	30	18	115	2
94	40	20	18	100	2
94	32	25	18	95	2
93	41	-999	18	105	2
93	70	29	18	89	1
92	45	24	18	100	1
92	51	-999	18	98	1
92	43	25	18	95	1
92	44	22	18	95	1
91	46	25	18	107	2
91	51	14	18	104	1
91	39	26	18	88	1
90	44	25	18	136	2
90	68	22	18	115	1
90	46	28	18	104	2
89	53	27	18	123	2
88	-999	19	18	84	1
88	40	23	18	72	1
87	32	23	18	85	1
86	43	30	18	129	1
84	55	30	18	94	1
84	33	27	18	86	2
82	44	24	18	99	2
79	32	20	18	130	2
79	49	16	18	95	2
76	36	25	18	78	1
67	72	25	18	85	2
54	85	-999	18	68	1
-999	36	24	18	94	2
145	33	28	17	106	1
143	44	-999	17	130	1
142	54	-999	17	116	1
139	34	26	17	114	2
136	49	24	17	118	2
132	43	24	17	144	2
132	38	-999	17	129	2
131	39	-999	17	110	2
129	51	-999	17	148	2
129	35	30	17	116	2
129	42	24	17	113	2
129	36	22	17	99	1
128	54	20	17	135	1
128	46	21	17	133	2
128	36	23	17	113	2
128	51	-999	17	110	2
128	38	26	17	103	2
127	34	28	17	142	1
127	47	22	17	118	1
127	37	-999	17	116	1
127	43	-999	17	109	2
127	33	21	17	105	1
126	45	23	17	115	1
125	36	-999	17	131	2
125	43	23	17	101	2
125	57	28	17	94	2
124	33	25	17	107	1
123	35	-999	17	131	2
123	47	-999	17	123	1
123	64	-999	17	109	1
123	33	22	17	99	1
122	42	24	17	102	1
122	41	29	17	95	2
120	40	26	17	136	1
120	40	-999	17	116	2
120	34	-999	17	107	1
120	36	-999	17	98	1
119	48	-999	17	112	2
119	32	14	17	102	2
118	40	24	17	118	2
118	33	23	17	108	1
118	44	23	17	105	1
117	45	-999	17	119	1
116	36	28	17	145	1
116	37	23	17	117	1
116	43	-999	17	106	2
116	35	26	17	99	1
116	51	24	17	99	2
115	37	25	17	122	2
115	32	29	17	118	2
115	48	24	17	107	1
115	46	27	17	92	1
115	39	27	17	89	1
114	39	25	17	117	2
113	60	-999	17	106	1
113	32	-999	17	106	1
113	45	24	17	99	2
113	34	27	17	98	2
112	37	25	17	99	1
112	41	26	17	96	2
112	38	25	17	96	2
111	34	25	17	122	1
111	39	29	17	107	1
110	36	29	17	118	1
110	35	30	17	107	1
109	52	30	17	119	2
109	39	30	17	117	1
109	48	28	17	116	1
109	34	-999	17	115	1
109	35	22	17	99	1
108	42	29	17	122	1
108	39	20	17	103	2
106	37	-999	17	144	2
106	47	28	17	126	1
106	37	18	17	109	1
106	39	25	17	101	2
106	32	27	17	96	1
106	44	24	17	93	2
105	43	22	17	120	2
105	38	29	17	112	2
105	32	-999	17	112	1
105	38	30	17	99	1
105	38	29	17	98	1
104	36	26	17	102	2
104	68	30	17	98	2
103	36	22	17	117	2
103	40	-999	17	111	2
103	34	25	17	108	1
103	49	29	17	99	2
103	41	23	17	98	1
103	36	27	17	96	1
103	45	25	17	-999	1
102	61	-999	17	115	2
102	42	26	17	95	1
102	44	27	17	89	2
101	48	22	17	126	2
101	38	24	17	115	2
101	39	26	17	112	1
101	39	-999	17	109	2
101	55	15	17	107	2
100	45	26	17	112	1
100	50	28	17	88	1
100	53	24	17	87	1
99	39	-999	17	124	2
99	41	17	17	115	1
99	41	23	17	114	2
99	32	25	17	105	1
99	42	22	17	101	1
99	41	18	17	101	1
99	58	26	17	100	2
99	33	25	17	100	2
99	35	-999	17	99	2
99	34	30	17	94	2
99	35	15	17	88	2
98	32	-999	17	119	1
98	32	21	17	101	2
98	38	24	17	100	2
98	36	22	17	94	2
98	66	29	17	81	1
97	44	16	17	118	1
97	35	24	17	115	2
97	52	-999	17	106	1
97	35	24	17	100	1
97	35	29	17	99	2
97	42	19	17	98	2
97	41	19	17	86	1
96	33	25	17	109	2
96	37	23	17	93	2
95	33	25	17	111	2
95	61	20	17	109	2
95	56	24	17	106	2
95	42	23	17	96	1
95	50	-999	17	96	1
94	47	28	17	92	2
94	36	25	17	91	2
94	63	20	17	91	1
94	36	22	17	89	1
94	34	25	17	88	2
93	36	27	17	125	2
93	39	21	17	117	2
93	35	-999	17	116	2
93	32	29	17	89	2
92	35	29	17	96	1
92	66	25	17	88	2
92	45	26	17	86	1
91	44	20	17	92	2
91	33	25	17	91	1
90	42	28	17	82	2
89	40	24	17	98	2
88	66	30	17	128	1
88	38	28	17	98	2
88	50	22	17	83	2
88	40	22	17	81	1
87	72	27	17	107	2
87	39	18	17	92	1
86	33	29	17	107	2
86	36	28	17	96	1
86	40	26	17	95	2
86	32	30	17	66	2
85	48	30	17	90	2
85	36	19	17	87	1
85	39	29	17	82	1
85	56	25	17	73	2
84	46	25	17	88	2
84	32	30	17	82	2
84	34	25	17	82	1
83	52	21	17	107	2
83	36	27	17	91	1
81	38	24	17	99	2
81	42	27	17	85	2
80	40	26	17	89	1
80	39	-999	17	87	2
79	51	21	17	120	2
79	55	19	17	83	2
79	37	20	17	79	1
78	46	26	17	82	2
74	59	17	17	82	1
68	39	23	17	82	2
63	35	29	17	77	1
156	39	28	16	118	1
144	41	25	16	109	2
141	46	28	16	124	1
135	38	23	16	106	1
134	41	28	16	143	1
134	52	30	16	124	1
134	54	-999	16	116	2
133	37	-999	16	107	1
132	40	26	16	115	1
132	46	-999	16	110	2
131	41	-999	16	131	2
131	32	27	16	99	2
130	47	30	16	139	1
130	45	22	16	132	1
130	34	18	16	100	1
127	44	-999	16	125	1
127	39	27	16	122	2
125	36	20	16	121	1
125	32	-999	16	121	1
125	41	-999	16	100	1
124	37	24	16	139	2
124	33	-999	16	134	1
124	36	26	16	125	1
124	37	23	16	115	1
124	59	24	16	98	1
123	38	22	16	143	2
123	38	-999	16	142	2
123	41	-999	16	118	2
123	38	24	16	116	1
123	37	24	16	113	2
122	48	23	16	127	1
122	37	21	16	120	2
122	38	28	16	118	1
122	46	25	16	109	1
122	45	-999	16	102	1
121	37	30	16	117	1
121	34	-999	16	104	2
121	37	21	16	99	2
120	35	24	16	115	2
120	41	26	16	111	2
120	35	-999	16	91	1
119	37	-999	16	130	2
119	35	-999	16	124	1
119	43	26	16	113	2
119	40	-999	16	102	1
118	45	-999	16	141	2
118	39	27	16	107	2
118	37	18	16	105	1
118	34	28	16	103	1
118	39	24	16	102	1
118	45	24	16	93	2
117	37	-999	16	104	2
117	38	24	16	94	2
116	37	25	16	97	2
115	38	22	16	142	1
114	40	27	16	113	1
114	36	28	16	102	1
114	48	22	16	97	2
114	40	26	16	96	1
113	41	22	16	117	1
113	40	-999	16	91	1
112	43	24	16	123	2
112	46	27	16	92	1
111	48	-999	16	118	2
111	43	21	16	98	1
111	37	-999	16	97	1
110	43	24	16	143	2
110	40	19	16	114	1
110	35	23	16	111	2
110	37	-999	16	111	1
110	35	-999	16	109	1
110	49	-999	16	104	1
110	50	23	16	99	2
110	47	17	16	97	2
110	36	21	16	95	1
109	40	-999	16	122	2
109	32	28	16	115	2
109	36	19	16	114	1
109	33	23	16	113	2
109	60	-999	16	102	2
109	42	-999	16	98	1
109	40	24	16	96	2
109	52	23	16	94	2
108	37	25	16	126	2
108	46	-999	16	107	1
107	39	24	16	116	2
107	38	25	16	109	1
107	37	25	16	98	1
107	34	21	16	94	1
106	33	-999	16	121	2
106	45	21	16	109	2
106	35	-999	16	102	2
106	46	27	16	100	2
105	59	28	16	110	2
105	37	23	16	105	2
105	47	27	16	96	1
105	51	-999	16	96	1
105	40	26	16	94	2
105	42	21	16	93	1
104	39	22	16	105	1
104	43	30	16	102	2
104	41	20	16	88	1
103	52	-999	16	89	2
103	53	26	16	88	2
102	32	29	16	110	2
102	44	24	16	110	2
102	49	24	16	93	2
101	39	24	16	124	2
101	40	28	16	123	2
101	38	22	16	118	1
101	53	-999	16	114	1
101	34	24	16	110	1
101	38	20	16	109	2
101	34	30	16	107	2
101	41	23	16	103	2
101	33	-999	16	101	2
101	37	28	16	99	2
101	62	-999	16	99	1
101	41	25	16	92	2
100	37	24	16	105	2
100	62	30	16	100	1
99	62	20	16	110	1
99	37	21	16	109	2
99	71	27	16	98	2
99	55	22	16	98	1
99	38	22	16	96	2
99	51	14	16	95	1
99	37	18	16	89	2
98	37	24	16	125	2
98	41	30	16	115	2
98	42	18	16	98	2
98	35	-999	16	98	1
98	38	24	16	95	1
98	32	27	16	90	1
98	42	30	16	89	1
97	43	27	16	141	2
97	33	17	16	123	2
97	41	27	16	109	2
97	42	18	16	104	1
97	40	20	16	96	2
97	38	25	16	92	1
97	35	18	16	88	1
96	55	30	16	113	2
96	40	29	16	110	2
96	42	26	16	95	2
96	36	23	16	92	1
95	45	-999	16	109	2
95	38	25	16	99	1
95	49	21	16	84	2
94	37	29	16	117	2
94	-999	24	16	116	2
94	59	29	16	115	2
94	45	27	16	111	1
94	44	9	16	105	1
94	66	15	16	102	2
94	34	27	16	97	2
94	37	20	16	97	1
94	40	30	16	96	2
94	43	25	16	96	2
94	36	29	16	94	1
94	50	27	16	89	2
93	36	-999	16	135	2
93	49	27	16	117	1
93	50	30	16	99	1
93	32	30	16	92	2
93	35	27	16	90	2
93	38	27	16	88	1
92	44	24	16	105	1
92	58	24	16	93	1
91	41	30	16	102	2
91	34	28	16	100	2
91	40	25	16	89	1
91	52	24	16	74	1
90	42	-999	16	124	1
90	45	30	16	118	2
89	41	25	16	99	2
89	36	30	16	96	1
89	39	25	16	81	2
89	36	26	16	80	1
88	46	25	16	91	1
87	39	21	16	98	2
87	48	21	16	94	2
87	45	19	16	93	2
86	43	-999	16	141	1
86	47	27	16	96	2
86	34	24	16	94	1
86	-999	22	16	69	1
85	32	27	16	110	2
85	44	27	16	88	1
83	59	28	16	99	2
83	35	28	16	87	2
83	54	29	16	79	1
82	43	29	16	90	2
82	43	24	16	84	2
81	39	30	16	79	1
81	49	25	16	78	2
80	49	25	16	78	1
79	32	24	16	98	2
77	51	25	16	102	1
77	63	29	16	96	2
77	37	24	16	82	1
75	53	28	16	78	1
68	64	18	16	71	1
63	51	18	16	77	2
-999	43	30	16	92	2
151	35	-999	15	142	2
148	36	24	15	143	2
146	45	-999	15	114	2
138	39	-999	15	124	1
137	-999	28	15	121	2
137	46	30	15	116	1
136	39	-999	15	135	1
134	35	23	15	120	2
132	34	-999	15	122	2
131	38	-999	15	112	1
131	36	-999	15	112	2
131	35	24	15	100	1
130	42	27	15	116	2
130	38	25	15	112	2
128	43	-999	15	134	2
128	38	-999	15	108	1
128	40	22	15	105	1
125	52	-999	15	125	1
125	35	-999	15	125	1
125	36	-999	15	115	1
125	34	-999	15	111	2
124	43	-999	15	129	1
124	47	23	15	98	1
124	34	-999	15	98	1
124	36	28	15	95	1
123	-999	25	15	109	1
123	34	21	15	106	1
122	38	24	15	137	1
122	34	20	15	101	2
122	32	26	15	92	2
121	34	26	15	120	1
121	66	-999	15	104	2
121	35	28	15	97	2
120	33	-999	15	134	2
120	42	24	15	123	2
120	39	23	15	116	1
120	48	21	15	112	1
120	38	-999	15	104	2
119	38	29	15	125	2
118	57	18	15	146	1
118	44	27	15	119	2
118	52	25	15	112	2
118	37	27	15	108	2
117	34	29	15	147	2
117	46	30	15	128	2
117	33	18	15	115	2
117	32	-999	15	101	1
117	47	-999	15	98	2
116	40	19	15	118	2
115	35	29	15	156	2
115	38	-999	15	122	1
115	45	20	15	98	1
115	32	-999	15	95	2
115	38	24	15	91	1
114	37	-999	15	125	2
114	43	27	15	113	1
114	57	11	15	112	1
114	44	-999	15	105	2
114	40	29	15	99	1
114	49	24	15	99	1
114	42	27	15	98	2
113	35	-999	15	127	1
113	40	30	15	120	2
113	41	-999	15	118	1
113	33	-999	15	117	2
113	44	26	15	111	2
113	35	30	15	108	1
112	34	-999	15	129	1
112	33	-999	15	118	2
112	38	27	15	116	2
112	42	25	15	97	1
111	45	24	15	114	1
111	-999	28	15	112	2
111	50	-999	15	109	2
111	34	-999	15	108	2
111	54	-999	15	105	2
111	72	25	15	84	2
110	49	-999	15	114	2
109	34	-999	15	112	2
109	35	29	15	109	1
109	44	24	15	109	1
109	45	-999	15	104	2
109	41	27	15	95	1
108	48	27	15	120	1
108	33	23	15	120	1
108	46	27	15	118	1
108	49	-999	15	118	2
108	42	18	15	114	1
108	41	-999	15	99	2
108	34	24	15	98	2
108	45	30	15	95	2
108	40	21	15	92	1
107	37	27	15	102	2
107	36	23	15	102	1
106	42	26	15	108	1
106	34	28	15	102	1
106	56	25	15	101	1
106	61	24	15	99	2
106	71	-999	15	99	2
106	38	25	15	98	2
106	33	-999	15	97	1
106	43	23	15	96	1
106	32	29	15	92	1
105	35	30	15	105	1
105	44	-999	15	101	2
105	36	22	15	92	2
104	54	-999	15	113	1
104	38	22	15	109	1
104	35	25	15	107	1
104	36	18	15	100	1
104	51	20	15	98	1
104	36	24	15	94	1
103	37	-999	15	105	1
103	55	21	15	101	2
103	34	-999	15	99	2
103	33	18	15	94	1
103	38	29	15	92	1
103	34	21	15	92	1
103	36	30	15	91	2
103	42	-999	15	91	2
102	57	20	15	99	2
102	36	19	15	85	1
101	32	29	15	121	2
101	38	-999	15	110	2
101	34	26	15	109	2
101	52	28	15	86	2
100	57	25	15	145	2
100	44	-999	15	127	2
100	41	26	15	119	2
100	38	24	15	105	2
100	45	24	15	99	1
100	57	-999	15	98	1
100	51	26	15	95	1
100	34	13	15	95	2
99	50	24	15	136	2
99	32	23	15	108	1
99	33	30	15	99	2
99	42	25	15	98	2
99	61	25	15	96	1
99	48	25	15	89	1
98	58	23	15	126	2
98	53	-999	15	112	2
98	68	21	15	107	2
98	42	-999	15	104	1
98	39	30	15	89	2
98	33	23	15	85	1
